step_seq,ppid,lot_type,lot_id,root_lot_id,wafer_id,tkout_time,fab_value,metro_step_seq,item_id
STEP_001,PPID_001,E_TYPE_3,A0067.1,A0067,23,2026-03-06 19:52:30,0.19513492992305645,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0067.1,A0067,24,2026-03-06 20:31:10,0.1018479168428724,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0067.1,A0067,25,2026-03-06 20:58:12,0.2594886397426452,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,1,2026-03-06 20:59:56,-0.8063709615575382,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,2,2026-03-06 21:14:37,-0.564163408896369,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,3,2026-03-06 21:44:09,-1.1846086358080836,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,4,2026-03-06 21:50:49,0.08365423497500511,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,5,2026-03-06 22:47:10,0.7147828195727646,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,6,2026-03-06 23:33:11,-0.24462645867573343,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,7,2026-03-07 00:07:54,-0.9494016262458584,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,8,2026-03-07 01:03:42,1.5707046305514827,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,9,2026-03-07 01:20:47,-0.47539045974878513,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,10,2026-03-07 01:21:13,-1.6593446754335741,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,11,2026-03-07 01:24:37,0.23197861813349052,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,12,2026-03-07 01:39:41,-0.09478087642890215,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,13,2026-03-07 02:06:32,0.5105386115031051,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,14,2026-03-07 04:06:13,2.4157473340222135,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,15,2026-03-07 04:56:50,-1.2229689013458898,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,16,2026-03-07 04:58:25,-0.7089768200889939,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,17,2026-03-07 05:40:49,-1.2752646267561993,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,18,2026-03-07 05:42:03,-2.1266486179962563,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,19,2026-03-07 06:05:37,-0.989934992961032,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,20,2026-03-07 06:31:16,-0.8116235752965211,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,21,2026-03-07 06:33:29,-0.11750031376999234,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,22,2026-03-07 08:00:32,2.746794671907599,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,23,2026-03-07 08:31:09,1.367395556670559,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,24,2026-03-07 08:49:50,1.7126907623259229,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0068.1,A0068,25,2026-03-07 09:24:52,0.7210780698875554,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,1,2026-03-07 09:45:22,-0.24346204040065159,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,2,2026-03-07 10:31:47,-1.0801609808364059,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,3,2026-03-07 10:53:23,0.15514084739018494,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,4,2026-03-07 11:37:46,-1.0602979670679384,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,5,2026-03-07 12:05:16,-1.910803850850254,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,6,2026-03-07 12:14:41,0.26103001921153973,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,7,2026-03-07 12:52:33,-0.8228716486324176,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,8,2026-03-07 13:14:34,1.005099061046761,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,9,2026-03-07 13:21:55,0.0014099077461614123,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,10,2026-03-07 15:36:50,0.992444192755465,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,11,2026-03-07 15:41:27,-0.6523663461886834,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,12,2026-03-07 15:44:56,1.1972507485254051,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,13,2026-03-07 16:00:20,-1.370927139388933,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,14,2026-03-07 16:45:34,-1.9484979016727344,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,15,2026-03-07 17:30:18,0.09817943850442815,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,16,2026-03-07 18:33:12,-2.102404673803296,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,17,2026-03-07 19:28:16,0.09784205184635866,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,18,2026-03-07 20:07:22,-0.3836888622893143,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,19,2026-03-07 20:50:06,-0.44979470698701945,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,20,2026-03-07 21:07:53,-0.8964028536051951,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,21,2026-03-07 21:56:48,-0.3131289742045978,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,22,2026-03-07 22:02:12,-1.1282431315032595,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,23,2026-03-07 22:29:05,0.1899869104232975,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,24,2026-03-07 23:20:25,-1.5088250895305562,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_1,A0069.1,A0069,25,2026-03-08 00:17:09,0.8223704628668471,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,1,2026-03-08 00:26:26,0.544559638875424,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,2,2026-03-08 00:55:52,0.04840864520810487,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,3,2026-03-08 03:40:52,-0.4624450406934734,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,4,2026-03-08 04:07:27,-1.0322098126544403,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,5,2026-03-08 04:52:18,0.9794376381878072,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,6,2026-03-08 04:57:46,-0.4711538967135259,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,7,2026-03-08 05:50:31,-0.8432662806989168,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,8,2026-03-08 07:01:21,-0.6287671779240058,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,9,2026-03-08 07:36:42,-0.3508379811746306,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,10,2026-03-08 07:47:41,-1.806412789689498,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,11,2026-03-08 08:55:33,1.2449090779210326,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,12,2026-03-08 09:07:41,0.31209638727775335,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,13,2026-03-08 10:43:44,1.4545956874932757,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,14,2026-03-08 10:53:54,-1.1457172937535365,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,15,2026-03-08 11:03:02,1.088191272900315,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,16,2026-03-08 11:42:23,1.2918216462945624,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,17,2026-03-08 11:48:36,0.43125443605422326,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,18,2026-03-08 12:41:10,0.001582009501146349,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,19,2026-03-08 12:45:03,-0.20517614497046185,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,20,2026-03-08 13:02:31,1.0961769948198954,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,21,2026-03-08 13:20:51,-0.7934738625740709,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,22,2026-03-08 13:23:07,0.7769609207143935,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,23,2026-03-08 14:03:12,-1.1227047037561937,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,24,2026-03-08 14:30:40,2.190651664930566,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0070.1,A0070,25,2026-03-08 14:59:03,-0.3483591076637067,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,1,2026-03-08 15:00:29,-1.5098688932850195,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,2,2026-03-08 15:00:55,0.5884777261101192,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,3,2026-03-08 15:11:07,0.03932470627526277,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,4,2026-03-08 15:39:49,0.9444699879688081,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,5,2026-03-08 15:45:43,0.3059674532376118,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,6,2026-03-08 16:34:44,-2.038971721439921,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,7,2026-03-08 16:39:11,0.44925790014568906,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,8,2026-03-08 17:43:58,-0.647334308339552,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,9,2026-03-08 19:10:24,-0.9686226098858111,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,10,2026-03-08 20:17:23,1.1040630311029398,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,11,2026-03-08 20:34:37,-0.9062769496242241,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,12,2026-03-08 21:34:38,1.9195770964426053,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,13,2026-03-08 21:52:45,-0.9063753288852775,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,14,2026-03-08 23:16:26,0.11757829371435816,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,15,2026-03-08 23:33:01,0.39499952272921984,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,16,2026-03-08 23:33:59,-0.7943512122280684,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,17,2026-03-08 23:36:52,0.20945461165391183,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,18,2026-03-08 23:49:42,-1.2496229013690383,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,19,2026-03-09 01:02:59,-1.1384058975178082,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,20,2026-03-09 01:36:36,0.4549250742093089,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,21,2026-03-09 02:31:25,0.8915394488577478,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,22,2026-03-09 02:47:02,0.5615390993014118,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,23,2026-03-09 02:48:16,-0.37009633591055463,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,24,2026-03-09 02:54:09,-1.1361498251524091,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_3,A0071.1,A0071,25,2026-03-09 02:56:53,0.6600029990395545,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,1,2026-03-09 03:35:52,0.07042139651666857,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,2,2026-03-09 03:55:36,0.2644398427755461,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,3,2026-03-09 04:22:02,-1.6302900250751708,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,4,2026-03-09 04:27:56,-1.3984901476198632,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,5,2026-03-09 04:28:49,2.5071326678194956,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,6,2026-03-09 05:16:04,1.1873893999517984,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,7,2026-03-09 06:25:12,-1.1271690833485661,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,8,2026-03-09 06:39:37,-0.035230867174497325,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,9,2026-03-09 07:14:31,1.4586459789151975,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,10,2026-03-09 07:22:44,-0.2606624966286403,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,11,2026-03-09 08:07:44,-1.0667529197855086,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,12,2026-03-09 08:15:54,-1.1970988987650977,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,13,2026-03-09 08:18:18,1.2944663451221645,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,14,2026-03-09 08:44:05,-0.6985200132742042,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,15,2026-03-09 09:07:45,-0.4438206226182946,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,16,2026-03-09 10:08:54,-1.2432603864412377,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,17,2026-03-09 10:17:31,1.2394368194882006,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,18,2026-03-09 11:02:30,2.093061909619636,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,19,2026-03-09 11:21:13,-0.4675513410316034,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,20,2026-03-09 11:24:11,1.1121963246320739,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,21,2026-03-09 12:08:47,-1.200383937002849,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,22,2026-03-09 12:40:33,-0.40510390420123793,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,23,2026-03-09 13:28:32,-1.11004217464791,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,24,2026-03-09 13:38:44,0.2533268235728931,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0072.1,A0072,25,2026-03-09 13:46:45,1.701486131534649,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,1,2026-03-09 13:50:29,0.7908612661093567,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,2,2026-03-09 14:34:41,-1.689558389127736,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,3,2026-03-09 15:17:34,1.16197061717594,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,4,2026-03-09 15:45:24,-0.9061939466150203,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,5,2026-03-09 16:15:42,1.3773458664590252,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,6,2026-03-09 16:26:02,0.8334179861155406,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,7,2026-03-09 16:32:20,-1.108797250983713,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,8,2026-03-09 16:50:09,-0.5477062851357527,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,9,2026-03-09 18:33:01,-0.38764033855905994,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,10,2026-03-09 20:27:19,-1.0897445386282638,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,11,2026-03-09 21:00:44,1.0439088284195581,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,12,2026-03-09 21:56:14,0.6322673972236815,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,13,2026-03-09 22:14:08,-0.16852677779727188,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,14,2026-03-09 22:59:40,0.1541965933382044,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,15,2026-03-09 23:06:39,0.3536497166132872,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,16,2026-03-09 23:14:56,0.8358820605808837,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,17,2026-03-09 23:26:20,-0.4412679107565711,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,18,2026-03-10 01:49:55,1.5300858421321393,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,19,2026-03-10 02:42:44,-0.3653847472882803,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,20,2026-03-10 03:00:04,0.3450489402265974,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,21,2026-03-10 03:02:15,0.4636289860941014,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,22,2026-03-10 03:22:32,-0.15616858051874966,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,23,2026-03-10 03:23:32,0.735519044430393,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,24,2026-03-10 03:24:10,-1.895816870969231,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0073.1,A0073,25,2026-03-10 03:30:39,0.6942166419458967,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,1,2026-03-10 06:15:47,-0.1107719496435445,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,2,2026-03-10 06:23:12,0.6648125531739787,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,3,2026-03-10 07:02:47,0.5983326783990046,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,4,2026-03-10 08:40:35,0.7203033377105548,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,5,2026-03-10 09:22:58,-0.03714873892893209,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,6,2026-03-10 09:29:24,-0.5089355043948508,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,7,2026-03-10 09:29:47,-0.9814016033915306,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,8,2026-03-10 10:01:35,0.9162607897749678,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,9,2026-03-10 10:23:05,0.5489524823738914,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,10,2026-03-10 11:13:58,-1.699771865937981,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,11,2026-03-10 12:04:21,1.4391860674174553,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,12,2026-03-10 12:40:22,0.6210742369350412,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,13,2026-03-10 12:41:05,-1.1531539661593504,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,14,2026-03-10 13:02:46,0.06858977639296905,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,15,2026-03-10 14:03:36,0.2667012276281452,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,16,2026-03-10 14:56:24,-0.6101143039273584,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,17,2026-03-10 16:12:49,-1.9246322386492463,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,18,2026-03-10 16:24:25,0.1718622355721534,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,19,2026-03-10 17:03:22,1.1569811234658995,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,20,2026-03-10 17:17:57,0.5354010080630976,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,21,2026-03-10 17:25:09,-0.07175344779330584,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,22,2026-03-10 18:05:56,0.09455529836942747,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,23,2026-03-10 18:30:31,-0.15016521120569584,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,24,2026-03-10 18:38:05,0.9315667629082347,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0074.1,A0074,25,2026-03-10 18:40:29,1.7994126087092157,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,1,2026-03-10 19:24:14,-0.8689319708748775,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,2,2026-03-10 21:07:32,0.24418689937985377,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,3,2026-03-10 21:14:50,0.81950526938823,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,4,2026-03-10 21:37:21,-0.6930956725712928,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,5,2026-03-10 21:43:37,0.6089530035521135,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,6,2026-03-10 22:03:40,1.0779450408608175,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,7,2026-03-10 22:21:05,0.10363447019594568,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,8,2026-03-10 22:24:30,-0.650095000745703,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,10,2026-03-10 22:54:22,-0.9064307135931696,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,11,2026-03-10 22:58:32,-0.9641228504842596,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,12,2026-03-11 00:10:21,1.5765099599755248,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,13,2026-03-11 00:20:34,1.8782703003185492,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,14,2026-03-11 01:52:28,-0.2597103234741429,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,15,2026-03-11 02:13:49,-1.9809847567419885,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,16,2026-03-11 02:18:40,-1.8790732193647575,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,17,2026-03-11 03:16:23,-1.4400900273524588,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,18,2026-03-11 03:19:14,1.1743326416582724,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,19,2026-03-11 03:36:48,2.1440856389206697,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,20,2026-03-11 03:58:29,0.30676596784192567,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,21,2026-03-11 04:08:53,0.7149605753700822,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,23,2026-03-11 05:56:46,0.9408950114686161,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,24,2026-03-11 06:32:38,0.0021032778004285643,METRO_001,ITEM_001
STEP_001,PPID_001,E_TYPE_2,A0075.1,A0075,25,2026-03-11 06:39:34,-0.9359253787819846,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0076.1,A0076,2,2026-03-11 06:44:31,0.8791276259116492,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0076.1,A0076,7,2026-03-11 07:01:17,2.280319001636385,METRO_001,ITEM_001
STEP_001,PPID_001,P_TYPE_2,A0076.1,A0076,14,2026-03-11 07:21:48,0.14258481287339836,METRO_001,ITEM_001
