line_id,process_id,step_seq,ppid,eqp_id,eqp_chamber,lot_type,lot_id,root_lot_id,wafer_id,tkout_time,fab_value,metro_step_seq,item_id
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,P_3,B0031.1,B0031,21,2026-03-09 10:10:59,26.51740279517508,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_3,B0031.1,B0031,22,2026-03-09 10:56:05,33.35806192507848,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_3,B0031.1,B0031,23,2026-03-09 11:38:47,27.89453080795268,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_3,B0031.1,B0031,24,2026-03-09 11:45:25,31.885656110850984,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_3,B0031.1,B0031,25,2026-03-09 12:21:44,31.31546811914654,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_1,B0032.1,B0032,2,2026-03-09 12:26:50,27.36170389488922,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_1,B0032.1,B0032,3,2026-03-09 12:54:49,24.024684648128645,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,E_1,B0032.1,B0032,4,2026-03-09 13:23:11,27.595184160931417,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_1,B0032.1,B0032,5,2026-03-09 14:40:28,26.543634506223164,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,E_1,B0032.1,B0032,7,2026-03-09 14:50:38,29.4503918706778,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_1,B0032.1,B0032,8,2026-03-09 14:58:26,26.92507547102344,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_1,B0032.1,B0032,9,2026-03-09 15:01:59,25.391842163883865,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_1,B0032.1,B0032,12,2026-03-09 15:57:09,29.43190887591537,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_1,B0032.1,B0032,13,2026-03-09 17:15:08,25.66367643834033,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_1,B0032.1,B0032,14,2026-03-09 19:37:27,24.47549596733976,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_1,B0032.1,B0032,15,2026-03-09 20:40:46,32.21524703806962,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_1,B0032.1,B0032,16,2026-03-09 21:22:24,30.34985707935393,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_1,B0032.1,B0032,17,2026-03-09 21:22:45,25.25635501671023,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_1,B0032.1,B0032,19,2026-03-09 22:00:30,26.534044907614067,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_1,B0032.1,B0032,20,2026-03-09 22:02:32,26.77843878752196,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_1,B0032.1,B0032,21,2026-03-09 22:03:55,29.990762040347068,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_1,B0032.1,B0032,22,2026-03-09 22:26:22,30.82319365950579,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,E_1,B0032.1,B0032,23,2026-03-09 22:28:01,31.57570025918565,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_1,B0032.1,B0032,24,2026-03-09 22:47:20,28.950615312362025,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_1,B0032.1,B0032,25,2026-03-09 22:48:33,33.02941111605717,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_1,B0033.1,B0033,1,2026-03-09 22:57:10,24.644938119299415,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_1,B0033.1,B0033,2,2026-03-09 23:22:26,25.88010979718407,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,P_1,B0033.1,B0033,3,2026-03-09 23:32:05,33.19974027368246,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,P_1,B0033.1,B0033,4,2026-03-09 23:33:59,27.383523216732137,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_1,B0033.1,B0033,5,2026-03-09 23:59:59,27.767430415263757,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_1,B0033.1,B0033,6,2026-03-10 00:46:03,28.39963268333604,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,P_1,B0033.1,B0033,7,2026-03-10 01:48:07,29.345899917776585,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_1,B0033.1,B0033,8,2026-03-10 02:14:12,27.63555995574133,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_1,B0033.1,B0033,9,2026-03-10 02:47:38,28.235513213290368,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_1,B0033.1,B0033,10,2026-03-10 03:24:58,28.47993304834828,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_1,B0033.1,B0033,11,2026-03-10 04:11:03,26.04329348988252,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_1,B0033.1,B0033,12,2026-03-10 06:16:05,29.00681688587072,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_1,B0033.1,B0033,13,2026-03-10 06:38:39,30.826606748830063,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_1,B0033.1,B0033,14,2026-03-10 07:31:04,30.079259618163764,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_1,B0033.1,B0033,15,2026-03-10 07:37:41,33.687950778739065,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_1,B0033.1,B0033,16,2026-03-10 08:00:41,25.41752518511481,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_1,B0033.1,B0033,17,2026-03-10 08:13:56,29.30972070549344,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_1,B0033.1,B0033,18,2026-03-10 08:25:36,29.8822434819784,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,B0033.1,B0033,19,2026-03-10 10:14:22,29.893994284435927,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,B0033.1,B0033,20,2026-03-10 10:31:05,24.518455681158738,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,P_1,B0033.1,B0033,21,2026-03-10 11:03:58,26.99431611770252,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_1,B0033.1,B0033,22,2026-03-10 11:59:20,25.3815595761031,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_1,B0033.1,B0033,23,2026-03-10 12:08:25,31.923582436866116,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_1,B0033.1,B0033,24,2026-03-10 13:13:58,27.16890847397191,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_1,B0033.1,B0033,25,2026-03-10 13:21:26,32.130481490858244,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_3,B0034.1,B0034,1,2026-03-10 14:01:17,24.70671391456417,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,B0034.1,B0034,2,2026-03-10 14:40:27,28.58826068279506,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_3,B0034.1,B0034,3,2026-03-10 14:47:07,26.06583190643244,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_3,B0034.1,B0034,4,2026-03-10 14:48:08,31.80350767391676,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,E_3,B0034.1,B0034,6,2026-03-10 15:20:55,27.375708399213128,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,E_3,B0034.1,B0034,7,2026-03-10 15:33:43,28.88081506241068,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_3,B0034.1,B0034,8,2026-03-10 15:37:07,35.14413535986616,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0034.1,B0034,11,2026-03-10 17:12:25,30.590210729691883,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_3,B0034.1,B0034,12,2026-03-10 17:19:21,26.061604081154712,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_3,B0034.1,B0034,13,2026-03-10 17:25:49,26.47188956325541,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,E_3,B0034.1,B0034,15,2026-03-10 18:17:04,26.790950942670115,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,B0034.1,B0034,16,2026-03-10 18:23:41,27.734464757087547,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_3,B0034.1,B0034,18,2026-03-10 19:22:11,27.108787866468838,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_3,B0034.1,B0034,23,2026-03-10 20:32:13,25.25859941261935,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_3,B0034.1,B0034,25,2026-03-10 21:22:53,31.088689971043117,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_3,B0035.1,B0035,1,2026-03-10 21:50:09,26.520934676744524,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_3,B0035.1,B0035,3,2026-03-10 21:52:42,26.556158732238668,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_3,B0035.1,B0035,9,2026-03-10 22:38:05,28.651523922876997,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_3,B0035.1,B0035,11,2026-03-10 23:27:30,30.806739711758823,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,E_3,B0035.1,B0035,12,2026-03-10 23:37:14,25.001161018930127,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,E_3,B0035.1,B0035,13,2026-03-10 23:41:04,32.835347337636456,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_3,B0035.1,B0035,17,2026-03-10 23:53:04,31.110834294647013,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_3,B0035.1,B0035,18,2026-03-11 00:41:20,29.26388380495369,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0035.1,B0035,20,2026-03-11 01:44:18,26.774995114088437,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_3,B0035.1,B0035,21,2026-03-11 02:13:30,28.15408719551152,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_3,B0035.1,B0035,22,2026-03-11 04:51:42,28.51950612032793,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0035.1,B0035,23,2026-03-11 05:12:22,26.6971046888166,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,B0035.1,B0035,24,2026-03-11 05:43:49,28.91361862768812,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_3,B0036.1,B0036,1,2026-03-11 06:23:55,26.598811704953704,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_3,B0036.1,B0036,2,2026-03-11 06:30:06,32.08243726546806,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_3,B0036.1,B0036,3,2026-03-11 06:33:57,26.456995322600488,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,B0036.1,B0036,4,2026-03-11 07:11:45,28.98935704869626,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_3,B0036.1,B0036,5,2026-03-11 09:08:46,34.507420826978255,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_3,B0036.1,B0036,6,2026-03-11 09:53:22,26.239906460516927,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_3,B0036.1,B0036,7,2026-03-11 09:58:46,22.275022749453093,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_3,B0036.1,B0036,8,2026-03-11 10:25:22,25.669456660341005,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_3,B0036.1,B0036,9,2026-03-11 10:33:47,25.850648831441912,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_3,B0036.1,B0036,10,2026-03-11 11:20:18,24.21640414624649,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_3,B0036.1,B0036,12,2026-03-11 12:33:03,23.72879180849224,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_3,B0036.1,B0036,13,2026-03-11 12:42:16,28.89362722729293,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_3,B0036.1,B0036,14,2026-03-11 12:44:31,27.592970565578785,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_3,B0036.1,B0036,15,2026-03-11 12:52:20,28.889478551255596,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0036.1,B0036,16,2026-03-11 13:01:51,23.87058464066739,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,E_3,B0036.1,B0036,17,2026-03-11 14:03:10,32.93555122544316,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_3,B0036.1,B0036,18,2026-03-11 14:27:57,30.814276910749623,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0036.1,B0036,19,2026-03-11 15:35:21,30.359836165428028,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,E_3,B0036.1,B0036,20,2026-03-11 16:04:02,27.715194527346764,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_3,B0036.1,B0036,22,2026-03-11 16:24:36,25.784942101854583,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_3,B0036.1,B0036,23,2026-03-11 16:35:32,23.65465598699344,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_3,B0036.1,B0036,24,2026-03-11 16:38:19,28.943235762518203,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_3,B0036.1,B0036,25,2026-03-11 17:17:32,27.984979941513597,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_1,B0037.1,B0037,1,2026-03-11 17:33:31,33.73178283382733,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,E_1,B0037.1,B0037,2,2026-03-11 18:05:56,26.1633259616291,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_1,B0037.1,B0037,3,2026-03-11 19:03:28,27.52456118659588,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,E_1,B0037.1,B0037,4,2026-03-11 20:14:41,30.784416460960745,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_1,B0037.1,B0037,5,2026-03-11 20:42:41,32.56555133712102,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_1,B0037.1,B0037,6,2026-03-11 20:53:04,28.456960306782968,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_1,B0037.1,B0037,7,2026-03-11 21:01:58,29.471237887131,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_1,B0037.1,B0037,8,2026-03-11 21:33:23,29.841522935559382,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,E_1,B0037.1,B0037,11,2026-03-11 21:40:08,26.022374541015417,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_1,B0037.1,B0037,12,2026-03-11 22:11:36,26.878824751521563,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,E_1,B0037.1,B0037,13,2026-03-11 22:21:54,26.142129175429115,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,E_1,B0037.1,B0037,14,2026-03-11 23:00:45,28.404223077063428,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_1,B0037.1,B0037,15,2026-03-11 23:17:22,25.086646997136945,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_1,B0037.1,B0037,16,2026-03-11 23:41:51,29.53477635557409,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_1,B0037.1,B0037,17,2026-03-12 00:51:48,30.61333160584832,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,E_1,B0037.1,B0037,18,2026-03-12 01:54:08,28.35726325539997,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,E_1,B0037.1,B0037,19,2026-03-12 01:57:08,36.7238753053997,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_1,B0037.1,B0037,20,2026-03-12 02:01:02,34.34925869509964,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_1,B0037.1,B0037,21,2026-03-12 02:29:16,25.701943253104474,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,E_1,B0037.1,B0037,22,2026-03-12 03:09:01,26.47900924110809,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_1,B0037.1,B0037,23,2026-03-12 03:23:41,29.340728785159992,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_1,B0037.1,B0037,24,2026-03-12 03:44:02,30.326419022318472,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,E_1,B0037.1,B0037,25,2026-03-12 03:50:00,27.909270279035997,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,B0038.1,B0038,1,2026-03-12 04:18:34,23.397189935915364,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_3,B0038.1,B0038,5,2026-03-12 04:18:54,31.31894676687731,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0038.1,B0038,6,2026-03-12 05:41:25,30.646760652453043,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,E_3,B0038.1,B0038,10,2026-03-12 05:54:57,29.014172331339783,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_3,B0038.1,B0038,11,2026-03-12 06:43:44,26.637869517378952,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_3,B0038.1,B0038,13,2026-03-12 07:26:08,29.6048009231153,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_3,B0038.1,B0038,14,2026-03-12 07:44:06,29.6280393224344,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_3,B0038.1,B0038,15,2026-03-12 07:51:47,28.975623483209027,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0038.1,B0038,17,2026-03-12 08:18:06,32.67233257041178,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_3,B0038.1,B0038,18,2026-03-12 08:33:15,28.4618250477237,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_3,B0038.1,B0038,19,2026-03-12 09:49:12,28.633394462134373,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_3,B0038.1,B0038,21,2026-03-12 10:17:29,28.6076791394814,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,E_3,B0039.1,B0039,1,2026-03-12 10:43:00,26.223583800641,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,E_3,B0039.1,B0039,2,2026-03-12 10:54:56,20.825415670990147,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,E_3,B0039.1,B0039,3,2026-03-12 11:49:05,31.139599550534257,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0039.1,B0039,4,2026-03-12 12:08:05,32.39107889608833,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,B0039.1,B0039,5,2026-03-12 12:11:23,34.018731649253645,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_3,B0039.1,B0039,6,2026-03-12 13:10:49,29.08170139065388,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,E_3,B0039.1,B0039,7,2026-03-12 14:04:45,26.97154559166923,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0039.1,B0039,8,2026-03-12 14:46:58,30.584639470326188,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_3,B0039.1,B0039,9,2026-03-12 15:39:35,31.17034177046821,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_3,B0039.1,B0039,10,2026-03-12 17:06:10,29.689428616832927,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_3,B0039.1,B0039,11,2026-03-12 17:28:49,28.02764778796628,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_3,B0039.1,B0039,12,2026-03-12 17:57:47,31.650484830108997,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_3,B0039.1,B0039,13,2026-03-12 19:12:50,26.874673820078065,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_3,B0039.1,B0039,14,2026-03-12 19:24:04,30.389390828767223,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,E_3,B0039.1,B0039,15,2026-03-12 20:29:31,29.398905136327127,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_3,B0039.1,B0039,16,2026-03-12 20:52:53,25.96060443354027,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,B0039.1,B0039,17,2026-03-12 22:34:18,27.11805870337259,MET_034,ITEM_Y
