step_seq,ppid,lot_type,lot_id,root_lot_id,wafer_id,tkout_time,eqp_id,eqp_chamber,fab_value,metro_step_seq,item_id
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,9,2026-01-20 15:34:46,EQP_05,EQP_05_CH_01,30.17294185587346,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,10,2026-01-20 16:51:02,EQP_04,EQP_04_CH_04,26.70026730317025,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,11,2026-01-20 21:40:44,EQP_03,EQP_03_CH_01,24.817879091452518,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,12,2026-01-21 00:09:43,EQP_02,EQP_02_CH_02,29.120731517365154,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,13,2026-01-21 02:20:33,EQP_02,EQP_02_CH_01,30.316377118265276,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,14,2026-01-21 05:29:21,EQP_02,EQP_02_CH_03,28.32005093015735,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,15,2026-01-21 05:48:26,EQP_02,EQP_02_CH_04,31.32673004636413,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,16,2026-01-21 06:42:41,EQP_04,EQP_04_CH_01,31.933064771902387,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,17,2026-01-21 07:07:12,EQP_01,EQP_01_CH_03,32.841152265059286,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,18,2026-01-21 07:55:20,EQP_02,EQP_02_CH_03,33.08534640551625,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,19,2026-01-21 08:43:58,EQP_04,EQP_04_CH_04,30.45383874436274,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,20,2026-01-21 09:02:11,EQP_01,EQP_01_CH_04,28.508323403568767,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,21,2026-01-21 09:54:52,EQP_03,EQP_03_CH_01,25.424841866541914,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,22,2026-01-21 10:15:58,EQP_01,EQP_01_CH_04,27.64649297429533,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,23,2026-01-21 11:34:05,EQP_05,EQP_05_CH_04,26.84923328395454,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,24,2026-01-21 11:45:10,EQP_02,EQP_02_CH_02,33.575581475092974,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5033.2,A5033,25,2026-01-21 12:45:33,EQP_02,EQP_02_CH_02,27.283468006727485,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,1,2026-01-21 12:59:03,EQP_01,EQP_01_CH_02,26.026796247099668,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,2,2026-01-21 13:24:49,EQP_05,EQP_05_CH_03,28.925536868247523,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,3,2026-01-21 14:47:27,EQP_01,EQP_01_CH_01,30.009501146739154,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,4,2026-01-21 14:49:11,EQP_02,EQP_02_CH_01,31.179995242496656,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,5,2026-01-21 22:01:55,EQP_05,EQP_05_CH_04,27.437680437673524,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,6,2026-01-21 23:10:35,EQP_02,EQP_02_CH_01,27.158134410237636,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,7,2026-01-21 23:22:46,EQP_03,EQP_03_CH_02,28.35528414875625,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,8,2026-01-21 23:55:19,EQP_03,EQP_03_CH_04,23.316183355255212,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,9,2026-01-22 00:31:13,EQP_05,EQP_05_CH_02,25.494174898751176,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,10,2026-01-22 01:47:40,EQP_03,EQP_03_CH_02,30.246800592442273,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,11,2026-01-22 01:52:11,EQP_05,EQP_05_CH_01,27.226576988884023,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,12,2026-01-22 02:41:38,EQP_04,EQP_04_CH_04,26.618663539290242,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,13,2026-01-22 03:22:38,EQP_05,EQP_05_CH_03,23.674944322172806,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,14,2026-01-22 05:07:29,EQP_04,EQP_04_CH_03,28.727915209216643,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,15,2026-01-22 05:53:02,EQP_04,EQP_04_CH_04,24.44265732734654,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,16,2026-01-22 06:32:15,EQP_02,EQP_02_CH_02,29.800072575170848,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,17,2026-01-22 06:37:20,EQP_01,EQP_01_CH_01,30.10635230152123,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,18,2026-01-22 07:07:45,EQP_03,EQP_03_CH_01,25.801379432356512,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,19,2026-01-22 08:33:40,EQP_04,EQP_04_CH_02,27.484942362942398,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,20,2026-01-22 08:50:03,EQP_03,EQP_03_CH_03,25.938953390173516,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,21,2026-01-22 12:08:21,EQP_05,EQP_05_CH_04,29.95888382880711,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,22,2026-01-22 12:35:33,EQP_03,EQP_03_CH_04,30.44889021520452,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,23,2026-01-22 13:17:49,EQP_03,EQP_03_CH_04,21.82684820125663,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,24,2026-01-22 14:41:42,EQP_02,EQP_02_CH_01,26.94708432170627,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5034.2,A5034,25,2026-01-22 15:57:40,EQP_05,EQP_05_CH_01,27.957457791894644,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,1,2026-01-22 16:01:43,EQP_03,EQP_03_CH_01,31.505063248395107,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,2,2026-01-22 16:21:56,EQP_01,EQP_01_CH_02,26.25660839586709,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,3,2026-01-22 16:25:32,EQP_04,EQP_04_CH_02,26.29279615052902,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,4,2026-01-22 17:16:45,EQP_01,EQP_01_CH_04,27.455625464194647,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,5,2026-01-22 17:35:21,EQP_04,EQP_04_CH_01,25.45612508408762,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,6,2026-01-22 17:59:07,EQP_01,EQP_01_CH_01,32.76516160702163,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,7,2026-01-22 20:04:59,EQP_04,EQP_04_CH_04,28.543281970895627,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,8,2026-01-22 20:12:29,EQP_05,EQP_05_CH_03,32.54190717496454,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,9,2026-01-22 22:52:57,EQP_01,EQP_01_CH_02,25.519586103606596,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,10,2026-01-22 23:02:08,EQP_05,EQP_05_CH_02,25.22891966911178,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,11,2026-01-23 00:32:29,EQP_03,EQP_03_CH_02,26.287860415472238,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,12,2026-01-23 01:06:47,EQP_04,EQP_04_CH_04,23.654562010009855,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,13,2026-01-23 01:35:14,EQP_01,EQP_01_CH_04,24.064878576935435,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,14,2026-01-23 01:47:42,EQP_02,EQP_02_CH_03,29.396565044098818,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,15,2026-01-23 01:57:52,EQP_02,EQP_02_CH_03,30.04432731793122,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,16,2026-01-23 04:37:25,EQP_01,EQP_01_CH_01,25.635565302845357,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,17,2026-01-23 04:49:43,EQP_02,EQP_02_CH_03,31.079608612759998,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,18,2026-01-23 04:52:11,EQP_05,EQP_05_CH_03,26.148326979806903,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,19,2026-01-23 05:41:48,EQP_01,EQP_01_CH_01,30.26828705051142,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,20,2026-01-23 05:59:05,EQP_02,EQP_02_CH_01,30.963784185446357,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,21,2026-01-23 06:35:00,EQP_02,EQP_02_CH_03,31.084110202817186,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,22,2026-01-23 07:37:25,EQP_03,EQP_03_CH_03,27.24550430409753,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,23,2026-01-23 07:54:32,EQP_02,EQP_02_CH_04,26.395150531728493,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,24,2026-01-23 08:28:29,EQP_02,EQP_02_CH_02,22.00284527705,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5035.2,A5035,25,2026-01-23 15:43:10,EQP_03,EQP_03_CH_02,28.41860609221084,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,1,2026-01-23 17:38:22,EQP_04,EQP_04_CH_01,27.010886608491433,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,2,2026-01-23 19:08:11,EQP_05,EQP_05_CH_03,24.79544997830063,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,3,2026-01-23 19:37:54,EQP_05,EQP_05_CH_02,26.77080367736079,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,4,2026-01-23 20:17:46,EQP_01,EQP_01_CH_04,28.52138069734573,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,5,2026-01-23 21:04:13,EQP_01,EQP_01_CH_01,29.264718373260465,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,6,2026-01-23 22:20:08,EQP_05,EQP_05_CH_03,25.699249864736217,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,7,2026-01-23 22:54:09,EQP_04,EQP_04_CH_04,28.95515922743099,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,8,2026-01-23 23:03:53,EQP_02,EQP_02_CH_02,28.963251528412247,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,9,2026-01-23 23:38:02,EQP_01,EQP_01_CH_02,22.74818651059202,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,10,2026-01-24 00:14:39,EQP_05,EQP_05_CH_03,31.22504265840108,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,11,2026-01-24 01:11:47,EQP_04,EQP_04_CH_01,27.308398991676746,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,12,2026-01-24 01:42:07,EQP_01,EQP_01_CH_02,25.72153031473276,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,13,2026-01-24 01:44:37,EQP_02,EQP_02_CH_02,29.67827382043105,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,14,2026-01-24 02:12:21,EQP_05,EQP_05_CH_03,28.067086813787732,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,15,2026-01-24 03:28:38,EQP_04,EQP_04_CH_04,31.06144543846725,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,16,2026-01-24 04:06:55,EQP_05,EQP_05_CH_01,29.180185298253843,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,17,2026-01-24 05:47:14,EQP_01,EQP_01_CH_04,26.674682550213976,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,18,2026-01-24 05:58:20,EQP_04,EQP_04_CH_02,29.25455689808999,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,19,2026-01-24 06:05:48,EQP_02,EQP_02_CH_04,25.723742469929867,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,20,2026-01-24 06:40:43,EQP_05,EQP_05_CH_03,27.73247377088103,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,21,2026-01-24 09:20:00,EQP_03,EQP_03_CH_04,26.76291841501842,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,22,2026-01-24 09:25:34,EQP_02,EQP_02_CH_03,28.116400211367832,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,23,2026-01-24 11:18:26,EQP_03,EQP_03_CH_01,29.33858023013784,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,24,2026-01-24 12:01:52,EQP_02,EQP_02_CH_02,22.737673772551773,METRO_002,ITEM_002
STEP_002,PPID_002,E_TYPE_2,A5036.2,A5036,25,2026-01-24 13:23:34,EQP_05,EQP_05_CH_04,27.61750501581795,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,1,2026-01-24 15:07:43,EQP_05,EQP_05_CH_01,28.666427357644885,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,2,2026-01-24 15:55:49,EQP_04,EQP_04_CH_03,29.34365395782882,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,3,2026-01-24 16:12:02,EQP_03,EQP_03_CH_03,25.22404938886329,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,4,2026-01-24 16:32:20,EQP_01,EQP_01_CH_03,32.71972082177959,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,5,2026-01-24 17:13:10,EQP_02,EQP_02_CH_01,24.32379230329898,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,6,2026-01-24 17:41:45,EQP_01,EQP_01_CH_01,32.45752330173238,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,7,2026-01-24 17:54:09,EQP_04,EQP_04_CH_04,29.66028560936782,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,8,2026-01-24 19:25:22,EQP_04,EQP_04_CH_03,27.180193573466738,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,9,2026-01-24 22:23:04,EQP_04,EQP_04_CH_04,33.277778117655416,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,10,2026-01-24 23:09:22,EQP_03,EQP_03_CH_04,23.65069010067787,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,11,2026-01-24 23:57:21,EQP_04,EQP_04_CH_01,30.024470590240725,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,12,2026-01-24 23:58:47,EQP_04,EQP_04_CH_01,30.242789165372116,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,13,2026-01-25 01:06:40,EQP_05,EQP_05_CH_04,27.287268307619268,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,14,2026-01-25 02:00:00,EQP_04,EQP_04_CH_02,32.006175808288376,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,15,2026-01-25 03:45:27,EQP_04,EQP_04_CH_03,28.237405373083714,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,16,2026-01-25 05:33:28,EQP_03,EQP_03_CH_03,28.759359568531515,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,17,2026-01-25 08:22:51,EQP_03,EQP_03_CH_04,27.548600659538277,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,18,2026-01-25 09:14:45,EQP_05,EQP_05_CH_02,26.752359872775248,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,19,2026-01-25 09:50:58,EQP_05,EQP_05_CH_02,29.286322493935156,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,20,2026-01-25 10:51:10,EQP_04,EQP_04_CH_03,31.031111069341865,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,21,2026-01-25 14:47:04,EQP_05,EQP_05_CH_01,23.744551800699796,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,22,2026-01-25 15:37:45,EQP_02,EQP_02_CH_01,30.146924977374187,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,23,2026-01-25 15:52:41,EQP_01,EQP_01_CH_04,23.86451170054353,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,24,2026-01-25 16:13:46,EQP_02,EQP_02_CH_03,31.43722294646526,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_1,A5037.2,A5037,25,2026-01-25 16:19:44,EQP_03,EQP_03_CH_01,32.68963466694779,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,1,2026-01-25 18:05:18,EQP_03,EQP_03_CH_03,25.065494385386064,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,2,2026-01-25 18:26:38,EQP_03,EQP_03_CH_03,26.889328652112287,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,3,2026-01-25 18:27:24,EQP_02,EQP_02_CH_01,23.685334280863763,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,4,2026-01-25 18:34:33,EQP_05,EQP_05_CH_04,28.504058878866086,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,5,2026-01-25 20:15:46,EQP_01,EQP_01_CH_03,28.503648190667253,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,6,2026-01-25 20:47:37,EQP_03,EQP_03_CH_01,31.756862185391515,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,7,2026-01-26 01:34:34,EQP_04,EQP_04_CH_03,32.40791126402171,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,8,2026-01-26 02:06:39,EQP_05,EQP_05_CH_03,31.17999007790965,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,9,2026-01-26 03:22:34,EQP_03,EQP_03_CH_04,25.34210652429657,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,10,2026-01-26 03:33:41,EQP_04,EQP_04_CH_02,27.695410624413626,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,11,2026-01-26 03:40:33,EQP_02,EQP_02_CH_03,24.152761247801543,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,12,2026-01-26 04:26:31,EQP_05,EQP_05_CH_04,26.91669335023041,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,13,2026-01-26 04:56:58,EQP_01,EQP_01_CH_03,31.917737884819893,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,14,2026-01-26 05:35:54,EQP_03,EQP_03_CH_04,31.181139094653858,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,15,2026-01-26 10:08:21,EQP_04,EQP_04_CH_01,24.23111506730347,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,16,2026-01-26 10:08:28,EQP_05,EQP_05_CH_04,27.487241012349436,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,17,2026-01-26 11:34:34,EQP_02,EQP_02_CH_04,28.733352481823573,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,18,2026-01-26 12:35:23,EQP_04,EQP_04_CH_03,29.639104526186753,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,19,2026-01-26 13:02:55,EQP_03,EQP_03_CH_01,27.487411836222478,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,20,2026-01-26 13:49:26,EQP_05,EQP_05_CH_02,28.241711855778235,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,21,2026-01-26 15:12:29,EQP_05,EQP_05_CH_04,27.80383763743163,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,22,2026-01-26 15:41:32,EQP_02,EQP_02_CH_04,28.766461951482025,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,23,2026-01-26 17:53:14,EQP_03,EQP_03_CH_04,28.313292011821343,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,24,2026-01-26 19:53:30,EQP_02,EQP_02_CH_01,26.67108181990453,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_3,A5038.2,A5038,25,2026-01-26 20:07:15,EQP_02,EQP_02_CH_04,27.636277178431808,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,1,2026-01-26 21:17:27,EQP_04,EQP_04_CH_02,27.95127173528452,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,2,2026-01-27 01:18:01,EQP_02,EQP_02_CH_02,27.570914834296886,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,3,2026-01-27 02:17:18,EQP_02,EQP_02_CH_01,25.662717664667,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,4,2026-01-27 02:41:52,EQP_02,EQP_02_CH_02,27.114491687796757,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,5,2026-01-27 02:47:16,EQP_05,EQP_05_CH_02,31.387574492828225,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,6,2026-01-27 03:49:18,EQP_05,EQP_05_CH_01,29.96092591809054,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,7,2026-01-27 05:11:01,EQP_02,EQP_02_CH_01,25.862990422278365,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,8,2026-01-27 08:38:05,EQP_04,EQP_04_CH_01,29.39685146553649,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,9,2026-01-27 09:30:53,EQP_01,EQP_01_CH_01,28.93371040573996,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,10,2026-01-27 10:35:08,EQP_05,EQP_05_CH_01,31.606819329813867,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,11,2026-01-27 11:09:48,EQP_05,EQP_05_CH_04,30.059660129702955,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,12,2026-01-27 12:22:52,EQP_03,EQP_03_CH_01,29.358737186821102,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,13,2026-01-27 13:29:27,EQP_01,EQP_01_CH_04,29.52970478548814,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,14,2026-01-27 13:31:13,EQP_05,EQP_05_CH_02,22.886253973378004,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,15,2026-01-27 14:02:55,EQP_02,EQP_02_CH_01,23.635404470429595,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,16,2026-01-27 14:09:22,EQP_01,EQP_01_CH_01,26.625387987613514,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,17,2026-01-27 18:10:15,EQP_04,EQP_04_CH_02,28.615215582438868,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,18,2026-01-27 19:00:42,EQP_03,EQP_03_CH_03,32.65711616310201,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,19,2026-01-27 19:11:05,EQP_04,EQP_04_CH_04,34.54353457065096,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,20,2026-01-27 19:44:01,EQP_05,EQP_05_CH_01,30.178082451764716,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,21,2026-01-27 19:59:11,EQP_03,EQP_03_CH_04,28.18985426514984,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,22,2026-01-27 21:33:27,EQP_01,EQP_01_CH_02,20.803324887864147,METRO_002,ITEM_002
STEP_002,PPID_002,P_TYPE_2,A5039.2,A5039,23,2026-01-28 00:24:16,EQP_02,EQP_02_CH_03,27.203128993994945,METRO_002,ITEM_002
